kbactive,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
324,46684.0,43740.0,44660.0,44364.0,44436.0,44220.0,43624.0,44112.0,44792.0,44208.0,44604.0,44692.0,44176.0,44844.0,45160.0,44124.0,45876.0,41812.0,44876.0,44992.0,44824.0,45100.0,44968.0,45208.0,47536.0,44852.0,45160.0,44992.0,45528.0,44744.0,44520.0,43648.0,44164.0,45180.0,44540.0,45256.0,44984.0,44796.0,45052.0,44584.0,46180.0,44780.0,44144.0,46248.0,44400.0,44720.0,44428.0,45776.0,47480.0,44104.0,43664.0,47324.0,43868.0,44420.0,45612.0,44524.0,44304.0,44252.0,44008.0,44412.0,44384.0,44524.0,44288.0,43932.0,45144.0,44788.0,43896.0,44508.0,44608.0,44728.0,44592.0,45284.0,44616.0,44272.0,43804.0,44388.0,46124.0,46508.0,46684.0,47256.0,47016.0,46856.0,47088.0,47236.0,46692.0,46496.0,46036.0,46244.0,47132.0,46916.0,46388.0,46788.0,46736.0,45800.0,45844.0,47256.0,46700.0,47172.0,47192.0,47112.0,46592.0,46636.0,46880.0,46796.0,46400.0,46368.0,46876.0,46368.0,46472.0,46752.0,46736.0,45516.0,44436.0,44716.0,45600.0,45004.0,44360.0,44720.0,45408.0,44992.0,45148.0,44660.0,44836.0,45392.0,44992.0,44456.0,45108.0,45240.0,45096.0,44276.0,44376.0,45744.0,45320.0,44332.0,45072.0,44540.0,44384.0,44468.0,44520.0,45400.0
325,46692.0,43748.0,44668.0,44364.0,44436.0,44228.0,43624.0,44112.0,44800.0,44208.0,44612.0,44696.0,44184.0,44852.0,45176.0,44124.0,45176.0,41820.0,44884.0,44992.0,44840.0,45108.0,44976.0,45216.0,47544.0,44852.0,45168.0,44992.0,45536.0,44752.0,44528.0,43648.0,44180.0,45180.0,44548.0,45264.0,44992.0,44808.0,45068.0,44592.0,46188.0,44788.0,44144.0,46264.0,44408.0,44728.0,44444.0,45788.0,47480.0,44116.0,43672.0,47324.0,43868.0,44424.0,45620.0,44536.0,44320.0,44260.0,44016.0,44412.0,44400.0,44532.0,44296.0,43940.0,45152.0,44800.0,43912.0,44508.0,44624.0,44736.0,44604.0,45292.0,44624.0,44280.0,43820.0,44400.0,46132.0,46508.0,46696.0,47264.0,47024.0,46856.0,47096.0,47244.0,46692.0,46496.0,46044.0,46252.0,47132.0,46916.0,46404.0,46804.0,46752.0,45800.0,45844.0,47272.0,46708.0,47180.0,47200.0,47116.0,46600.0,46644.0,46896.0,46804.0,46408.0,46376.0,46876.0,46384.0,46488.0,46752.0,46752.0,45516.0,44444.0,44732.0,45608.0,45012.0,44376.0,44728.0,45416.0,45000.0,45156.0,44660.0,44836.0,45400.0,44992.0,44464.0,45124.0,45248.0,45108.0,44284.0,44384.0,45744.0,45328.0,44340.0,45088.0,44548.0,44392.0,44484.0,44520.0,45408.0
326,46700.0,43764.0,44676.0,44380.0,44452.0,44228.0,43640.0,44128.0,44808.0,44220.0,44624.0,44704.0,44192.0,44860.0,45184.0,44140.0,45164.0,41828.0,44884.0,45008.0,44848.0,45124.0,44984.0,45232.0,47552.0,44868.0,45176.0,45008.0,45544.0,44760.0,44544.0,43664.0,44180.0,45188.0,44576.0,45288.0,45000.0,44816.0,45076.0,44604.0,46196.0,44812.0,44160.0,46272.0,44408.0,44748.0,44444.0,45788.0,47496.0,44124.0,43672.0,47340.0,43884.0,44436.0,45628.0,44568.0,44328.0,44260.0,44036.0,44444.0,44400.0,44532.0,44296.0,43948.0,45160.0,44812.0,43932.0,44520.0,44636.0,44736.0,44616.0,45300.0,44632.0,44288.0,43820.0,44412.0,46140.0,46524.0,46704.0,47272.0,47036.0,46876.0,47124.0,47244.0,46692.0,46512.0,46052.0,46252.0,47148.0,46932.0,46412.0,46812.0,46760.0,45812.0,45860.0,47272.0,46720.0,47192.0,47208.0,47128.0,46608.0,46652.0,46904.0,46812.0,46416.0,46384.0,46892.0,46392.0,46500.0,46768.0,46752.0,45532.0,44452.0,44732.0,45616.0,45012.0,44384.0,44756.0,45424.0,45000.0,45176.0,44668.0,44852.0,45408.0,45008.0,44472.0,45132.0,45260.0,45116.0,44292.0,44384.0,45760.0,45340.0,44340.0,45088.0,44548.0,44400.0,44484.0,44536.0,45408.0
327,46700.0,43764.0,44676.0,44380.0,44472.0,44252.0,43640.0,44144.0,44808.0,44232.0,44632.0,44712.0,44208.0,44860.0,45184.0,44148.0,45180.0,41860.0,44912.0,45020.0,44876.0,45124.0,44984.0,45232.0,47552.0,44892.0,45184.0,45008.0,45552.0,44776.0,44544.0,43664.0,44204.0,45208.0,44568.0,45284.0,45008.0,44828.0,45076.0,44628.0,46196.0,44804.0,44160.0,46272.0,44432.0,44748.0,44468.0,45800.0,47496.0,44132.0,43692.0,47340.0,43896.0,44448.0,45636.0,44560.0,44340.0,44280.0,44052.0,44444.0,44436.0,44564.0,44316.0,43948.0,45180.0,44812.0,43928.0,44536.0,44636.0,44756.0,44616.0,45308.0,44632.0,44300.0,43840.0,44420.0,46152.0,46524.0,46716.0,47296.0,47036.0,46884.0,47116.0,47264.0,46708.0,46512.0,46060.0,46268.0,47164.0,46932.0,46432.0,46812.0,46768.0,45812.0,45884.0,47308.0,46732.0,47212.0,47216.0,47136.0,46632.0,46684.0,46904.0,46828.0,46436.0,46400.0,46916.0,46392.0,46500.0,46804.0,46764.0,45560.0,44460.0,44744.0,45616.0,45028.0,44384.0,44756.0,45432.0,45028.0,45176.0,44692.0,44852.0,45408.0,45032.0,44472.0,45132.0,45260.0,45124.0,44300.0,44392.0,45760.0,45352.0,44356.0,45108.0,44564.0,44420.0,44504.0,44536.0,45452.0
328,46724.0,43788.0,44700.0,44396.0,44484.0,44252.0,43660.0,44152.0,44828.0,44244.0,44648.0,44728.0,44212.0,44876.0,45212.0,44164.0,45188.0,41852.0,44912.0,45028.0,44868.0,45136.0,45008.0,45252.0,47576.0,44888.0,45200.0,45032.0,45568.0,44780.0,44568.0,43684.0,44224.0,45208.0,44584.0,45284.0,45024.0,44828.0,45092.0,44628.0,46220.0,44820.0,44184.0,46288.0,44432.0,44760.0,44476.0,45816.0,47520.0,44144.0,43704.0,47360.0,43896.0,44464.0,45648.0,44572.0,44340.0,44296.0,44052.0,44456.0,44432.0,44560.0,44332.0,43968.0,45188.0,44832.0,43944.0,44552.0,44656.0,44756.0,44636.0,45324.0,44660.0,44308.0,43840.0,44432.0,46168.0,46544.0,46728.0,47292.0,47060.0,46900.0,47128.0,47276.0,46708.0,46536.0,46076.0,46284.0,47180.0,46948.0,46436.0,46836.0,46776.0,45844.0,45880.0,47300.0,46748.0,47212.0,47228.0,47164.0,46632.0,46676.0,46924.0,46828.0,46440.0,46416.0,46924.0,46408.0,46508.0,46796.0,46780.0,45552.0,44476.0,44756.0,45644.0,45044.0,44404.0,44764.0,45448.0,45028.0,45188.0,44692.0,44864.0,45428.0,45032.0,44496.0,45156.0,45280.0,45124.0,44316.0,44416.0,45780.0,45368.0,44368.0,45124.0,44564.0,44420.0,44504.0,44568.0,45444.0
329,46724.0,43796.0,44700.0,44396.0,44484.0,44268.0,43672.0,44152.0,44840.0,44252.0,44660.0,44736.0,44224.0,44896.0,45212.0,44176.0,45196.0,41864.0,44920.0,45028.0,44868.0,45160.0,45008.0,45252.0,47584.0,44888.0,45208.0,45040.0,45576.0,44792.0,44576.0,43696.0,44220.0,45220.0,44592.0,45304.0,45032.0,44852.0,45108.0,44644.0,46228.0,44828.0,44184.0,46304.0,44452.0,44772.0,44484.0,45824.0,47528.0,44156.0,43708.0,47372.0,43916.0,44464.0,45648.0,44580.0,44364.0,44296.0,44060.0,44464.0,44444.0,44560.0,44332.0,43980.0,45188.0,44840.0,43952.0,44560.0,44668.0,44772.0,44652.0,45336.0,44660.0,44324.0,43864.0,44444.0,46176.0,46556.0,46736.0,47304.0,47068.0,46908.0,47136.0,47276.0,46732.0,46544.0,46084.0,46284.0,47188.0,46964.0,46452.0,46844.0,46792.0,45844.0,45892.0,47316.0,46760.0,47224.0,47244.0,47164.0,46644.0,46684.0,46936.0,46844.0,46448.0,46424.0,46924.0,46424.0,46532.0,46796.0,46796.0,45564.0,44484.0,44764.0,45644.0,45052.0,44416.0,44772.0,45456.0,45040.0,45188.0,44704.0,44884.0,45440.0,45044.0,44504.0,45160.0,45292.0,45148.0,44324.0,44424.0,45792.0,45380.0,44384.0,45132.0,44584.0,44432.0,44524.0,44576.0,45460.0
330,46740.0,43804.0,44716.0,44420.0,44496.0,44276.0,43680.0,44168.0,44840.0,44252.0,44664.0,44744.0,44224.0,44904.0,45232.0,44176.0,45204.0,41872.0,44936.0,45048.0,44888.0,45172.0,45020.0,45268.0,47592.0,44908.0,45216.0,45040.0,45584.0,44800.0,44576.0,43696.0,44228.0,45240.0,44600.0,45312.0,45040.0,44852.0,45108.0,44644.0,46236.0,44836.0,44200.0,46312.0,44460.0,44784.0,44484.0,45832.0,47536.0,44164.0,43720.0,47380.0,43924.0,44480.0,45668.0,44588.0,44364.0,44312.0,44068.0,44472.0,44444.0,44580.0,44348.0,43988.0,45204.0,44848.0,43960.0,44572.0,44668.0,44784.0,44652.0,45348.0,44676.0,44336.0,43864.0,44456.0,46184.0,46556.0,46748.0,47312.0,47068.0,46908.0,47144.0,47292.0,46732.0,46552.0,46092.0,46300.0,47196.0,46976.0,46452.0,46844.0,46800.0,45860.0,45892.0,47316.0,46768.0,47232.0,47252.0,47172.0,46652.0,46692.0,46936.0,46852.0,46460.0,46424.0,46944.0,46432.0,46532.0,46812.0,46796.0,45576.0,44492.0,44772.0,45660.0,45052.0,44416.0,44780.0,45464.0,45048.0,45204.0,44712.0,44884.0,45440.0,45044.0,44504.0,45172.0,45292.0,45148.0,44332.0,44428.0,45800.0,45388.0,44392.0,45132.0,44600.0,44440.0,44532.0,44588.0,45468.0
331,46748.0,43812.0,44716.0,44420.0,44496.0,44284.0,43680.0,44168.0,44856.0,44268.0,44672.0,44752.0,44240.0,44912.0,45240.0,44192.0,46388.0,41872.0,44936.0,45048.0,44888.0,45180.0,45032.0,45276.0,47592.0,44908.0,45216.0,45048.0,45592.0,44808.0,44596.0,43712.0,44228.0,45240.0,44608.0,45312.0,45048.0,44864.0,45124.0,44652.0,46236.0,44844.0,44200.0,46320.0,44468.0,44796.0,44500.0,45840.0,47536.0,44172.0,43724.0,47388.0,43932.0,44480.0,45676.0,44596.0,44380.0,44320.0,44076.0,44472.0,44460.0,44580.0,44356.0,43996.0,45212.0,44860.0,43968.0,44572.0,44680.0,44800.0,44664.0,45348.0,44676.0,44336.0,43880.0,44456.0,46192.0,46572.0,46748.0,47324.0,47084.0,46924.0,47152.0,47300.0,46748.0,46560.0,46100.0,46308.0,47204.0,46976.0,46468.0,46864.0,46808.0,45860.0,45908.0,47332.0,46776.0,47240.0,47260.0,47184.0,46660.0,46700.0,46952.0,46860.0,46464.0,46432.0,46944.0,46440.0,46548.0,46812.0,46812.0,45584.0,44500.0,44780.0,45668.0,45068.0,44432.0,44780.0,45472.0,45056.0,45212.0,44712.0,44896.0,45456.0,45060.0,44520.0,45172.0,45308.0,45164.0,44340.0,44436.0,45800.0,45400.0,44404.0,45148.0,44608.0,44440.0,44540.0,44588.0,45476.0
332,46756.0,44548.0,44732.0,44436.0,45240.0,50504.0,48680.0,50376.0,44856.0,44996.0,44680.0,44752.0,44248.0,44920.0,45248.0,44200.0,45220.0,41888.0,48260.0,45064.0,44904.0,45192.0,45032.0,46424.0,47608.0,44924.0,49880.0,45876.0,45600.0,44816.0,44604.0,43712.0,44244.0,45248.0,44616.0,45328.0,45056.0,44872.0,45132.0,47424.0,46252.0,46000.0,44220.0,47884.0,45868.0,46652.0,44500.0,48116.0,47552.0,44180.0,44764.0,47396.0,43940.0,45224.0,45676.0,44604.0,44388.0,44328.0,44092.0,44488.0,44460.0,44596.0,45084.0,43996.0,45228.0,44860.0,44788.0,45388.0,45416.0,44800.0,44676.0,45364.0,44692.0,44348.0,44488.0,44468.0,46200.0,46580.0,47492.0,47332.0,47084.0,46928.0,47916.0,48028.0,47504.0,47156.0,46108.0,46308.0,47204.0,46996.0,46468.0,46872.0,46816.0,45868.0,45916.0,47340.0,46784.0,47248.0,47268.0,47200.0,46668.0,46708.0,46960.0,47456.0,46472.0,46440.0,46960.0,46448.0,46556.0,46828.0,46812.0,45584.0,44508.0,45808.0,45668.0,45068.0,44440.0,44796.0,45480.0,45056.0,45212.0,44728.0,44908.0,45464.0,45068.0,44528.0,45184.0,45308.0,45172.0,44348.0,44444.0,45816.0,45408.0,44412.0,45148.0,44608.0,44456.0,45132.0,44604.0,45484.0
333,47512.0,43832.0,45656.0,45248.0,44524.0,44304.0,43708.0,44192.0,49856.0,44284.0,44712.0,44764.0,44256.0,44928.0,45248.0,44200.0,45228.0,43212.0,44964.0,46276.0,45640.0,46488.0,46220.0,45304.0,50352.0,49132.0,45252.0,45076.0,46868.0,44824.0,44612.0,44484.0,44252.0,45264.0,44624.0,45328.0,45064.0,44884.0,49444.0,44676.0,50620.0,44868.0,44220.0,46344.0,44500.0,44844.0,47088.0,45856.0,51584.0,45000.0,43744.0,47404.0,43960.0,44496.0,45692.0,44612.0,44396.0,44328.0,44104.0,44488.0,44476.0,45332.0,44400.0,44740.0,45956.0,45600.0,44016.0,44604.0,44708.0,45544.0,45404.0,46100.0,45420.0,44356.0,43900.0,44476.0,57940.0,47224.0,46764.0,48068.0,47828.0,47664.0,47192.0,47340.0,46776.0,46568.0,46108.0,46324.0,47220.0,47004.0,46484.0,46880.0,46824.0,45880.0,45924.0,47340.0,47520.0,47256.0,47864.0,47676.0,46676.0,46716.0,47548.0,46876.0,46480.0,46456.0,46968.0,46448.0,46556.0,46836.0,46820.0,46328.0,45244.0,44800.0,46412.0,45088.0,44440.0,44796.0,45488.0,45072.0,45228.0,44740.0,44920.0,45464.0,45068.0,44528.0,45184.0,45324.0,45200.0,44356.0,44452.0,45816.0,45416.0,44420.0,45192.0,44624.0,45056.0,44572.0,44612.0,46156.0
334,46792.0,43832.0,44752.0,44472.0,44536.0,44312.0,43716.0,44200.0,44872.0,44292.0,44700.0,44776.0,44264.0,44936.0,45268.0,44216.0,45236.0,41916.0,44964.0,45084.0,44912.0,45200.0,45052.0,45300.0,47628.0,44944.0,45248.0,45076.0,45616.0,44832.0,44620.0,43728.0,44260.0,45264.0,44632.0,45348.0,45076.0,44896.0,45148.0,44676.0,46268.0,44872.0,44236.0,46336.0,44492.0,44828.0,44540.0,45868.0,47568.0,44196.0,43744.0,47404.0,43956.0,44512.0,45692.0,44620.0,44432.0,44344.0,44104.0,44508.0,44492.0,44616.0,44384.0,44012.0,45240.0,44884.0,44000.0,44600.0,44716.0,44816.0,44692.0,45384.0,44708.0,44372.0,43900.0,44488.0,46220.0,46596.0,46780.0,47348.0,47108.0,46944.0,47180.0,47328.0,46776.0,46588.0,46124.0,46332.0,47228.0,47004.0,46484.0,46892.0,46832.0,45892.0,45932.0,47356.0,46804.0,47268.0,47308.0,47216.0,46684.0,46724.0,46984.0,46876.0,46488.0,46464.0,46968.0,46468.0,46564.0,46836.0,46832.0,45600.0,44528.0,44808.0,45692.0,45092.0,44460.0,44812.0,45500.0,45080.0,45236.0,44740.0,44920.0,45480.0,45108.0,44544.0,45204.0,45336.0,45188.0,44364.0,44464.0,45832.0,45428.0,44420.0,45176.0,44632.0,44468.0,44564.0,44624.0,45504.0
335,46784.0,43848.0,44752.0,44460.0,44536.0,44320.0,43716.0,44208.0,44888.0,44292.0,44708.0,44784.0,44264.0,44944.0,45272.0,44216.0,45244.0,41924.0,44976.0,45084.0,44928.0,45220.0,45060.0,45300.0,47636.0,44952.0,45248.0,45092.0,45624.0,44840.0,44628.0,43744.0,44272.0,45280.0,44640.0,45356.0,45084.0,44904.0,45156.0,44692.0,46276.0,44880.0,44236.0,46352.0,44500.0,44836.0,44532.0,45876.0,47568.0,44208.0,43760.0,47420.0,43964.0,44512.0,45712.0,44632.0,44416.0,44352.0,44116.0,44516.0,44500.0,44616.0,44384.0,44032.0,45248.0,44892.0,44012.0,44616.0,44724.0,44828.0,44700.0,45392.0,44716.0,44376.0,43912.0,44496.0,46228.0,46604.0,46780.0,47356.0,47112.0,46952.0,47180.0,47328.0,46784.0,46588.0,46124.0,46332.0,47240.0,47028.0,46500.0,46900.0,46840.0,45892.0,45932.0,47364.0,46812.0,47276.0,47296.0,47216.0,46696.0,46724.0,46992.0,46892.0,46496.0,46464.0,46984.0,46476.0,46572.0,46852.0,46848.0,45620.0,44536.0,44816.0,45692.0,45100.0,44468.0,44820.0,45508.0,45088.0,45236.0,44748.0,44932.0,45480.0,45096.0,44552.0,45212.0,45336.0,45196.0,44376.0,44472.0,45840.0,45440.0,44444.0,45176.0,44640.0,44484.0,44580.0,44624.0,45512.0
336,46792.0,43860.0,44768.0,44468.0,44552.0,44320.0,43736.0,44220.0,44896.0,44312.0,44716.0,44792.0,44280.0,44952.0,45272.0,44232.0,45256.0,41924.0,44992.0,45100.0,44928.0,45224.0,45068.0,45316.0,47636.0,44960.0,45268.0,45092.0,45632.0,44848.0,44636.0,43744.0,44272.0,45308.0,44648.0,45364.0,45092.0,44912.0,45164.0,44692.0,46284.0,44892.0,44248.0,46352.0,44500.0,44848.0,44540.0,45884.0,47584.0,44216.0,43772.0,47428.0,43976.0,44532.0,45720.0,44632.0,44416.0,44360.0,44116.0,44528.0,44500.0,44632.0,44404.0,44040.0,45260.0,44904.0,44012.0,44628.0,44724.0,44836.0,44712.0,45392.0,44724.0,44384.0,43912.0,44496.0,46236.0,46612.0,46800.0,47364.0,47120.0,46960.0,47200.0,47348.0,46804.0,46608.0,46144.0,46356.0,47248.0,47040.0,46500.0,46900.0,46848.0,45916.0,45948.0,47364.0,46820.0,47288.0,47304.0,47228.0,46700.0,46744.0,46992.0,46904.0,46508.0,46480.0,46992.0,46484.0,46588.0,46860.0,46848.0,45628.0,44544.0,44824.0,45708.0,45100.0,44468.0,44820.0,45516.0,45088.0,45256.0,44768.0,44940.0,45496.0,45096.0,44560.0,45220.0,45356.0,45204.0,44380.0,44480.0,45848.0,45440.0,44444.0,45192.0,44640.0,44492.0,44596.0,44640.0,45520.0
337,46800.0,43868.0,44768.0,44468.0,44552.0,44340.0,43736.0,44228.0,44908.0,44312.0,44728.0,44804.0,44292.0,44964.0,45288.0,44232.0,45264.0,41944.0,44992.0,45100.0,44948.0,45236.0,45080.0,45328.0,47656.0,44972.0,45276.0,45104.0,45644.0,44860.0,44636.0,43764.0,44292.0,45308.0,44660.0,45364.0,45104.0,44924.0,45176.0,44712.0,46284.0,44900.0,44260.0,46372.0,44520.0,44848.0,44540.0,45896.0,47584.0,44228.0,43780.0,47440.0,43976.0,44532.0,45732.0,44648.0,44432.0,44372.0,44136.0,44528.0,44520.0,44632.0,44416.0,44052.0,45272.0,44904.0,44032.0,44628.0,44740.0,44860.0,44712.0,45408.0,44724.0,44392.0,43932.0,44512.0,46248.0,46612.0,46800.0,47376.0,47132.0,46972.0,47200.0,47356.0,46812.0,46608.0,46144.0,46356.0,47260.0,47040.0,46528.0,46920.0,46860.0,45924.0,45960.0,47384.0,46832.0,47300.0,47324.0,47236.0,46712.0,46756.0,47012.0,46912.0,46508.0,46480.0,46992.0,46496.0,46600.0,46860.0,46868.0,45640.0,44556.0,44836.0,45720.0,45120.0,44488.0,44840.0,45528.0,45108.0,45264.0,44768.0,44952.0,45508.0,45116.0,44572.0,45232.0,45364.0,45216.0,44392.0,44492.0,45860.0,45456.0,44468.0,45208.0,44664.0,44492.0,44596.0,44640.0,45532.0
338,46812.0,43876.0,44788.0,44488.0,44572.0,44348.0,43752.0,44236.0,44908.0,44328.0,44736.0,44812.0,44292.0,44972.0,45300.0,44252.0,45272.0,41952.0,45004.0,45120.0,44956.0,45248.0,45088.0,45328.0,47664.0,44972.0,45280.0,45120.0,45652.0,44868.0,44656.0,43772.0,44292.0,45300.0,44668.0,45384.0,45112.0,44932.0,45184.0,44712.0,46304.0,44908.0,44272.0,46372.0,44528.0,44864.0,44560.0,45904.0,47604.0,44236.0,43788.0,47448.0,43992.0,44544.0,45732.0,44656.0,44444.0,44372.0,44148.0,44544.0,44520.0,44652.0,44416.0,44052.0,45272.0,44920.0,44040.0,44636.0,44752.0,44860.0,44732.0,45416.0,44744.0,44408.0,43932.0,44524.0,46256.0,46632.0,46816.0,47384.0,47140.0,46980.0,47216.0,47356.0,46820.0,46624.0,46164.0,46376.0,47260.0,47064.0,46528.0,46928.0,46868.0,45924.0,45960.0,47392.0,46840.0,47308.0,47324.0,47248.0,46720.0,46756.0,47020.0,46920.0,46524.0,46492.0,47012.0,46496.0,46608.0,46880.0,46868.0,45640.0,44564.0,44844.0,45720.0,45120.0,44496.0,44848.0,45536.0,45108.0,45272.0,44780.0,44960.0,45516.0,45124.0,44580.0,45240.0,45364.0,45224.0,44400.0,44500.0,45868.0,45456.0,44468.0,45208.0,44672.0,44512.0,44612.0,44660.0,45532.0
339,46812.0,43904.0,44788.0,44488.0,44600.0,44356.0,43760.0,44244.0,44924.0,44356.0,44744.0,44820.0,44308.0,44980.0,45300.0,44252.0,45280.0,41964.0,45016.0,45128.0,44964.0,45248.0,45096.0,45348.0,47676.0,44988.0,45292.0,45144.0,45660.0,44876.0,44664.0,43780.0,44308.0,45316.0,55764.0,45384.0,45120.0,44940.0,45184.0,44756.0,46312.0,44916.0,45084.0,46416.0,44536.0,44864.0,44568.0,45912.0,47604.0,44244.0,43820.0,47456.0,44000.0,44568.0,45748.0,44684.0,44444.0,44388.0,44156.0,44544.0,44536.0,44660.0,44436.0,44072.0,45284.0,44928.0,44040.0,44680.0,44776.0,44876.0,44732.0,45424.0,44744.0,44408.0,43948.0,44524.0,46264.0,46632.0,46816.0,47392.0,47148.0,46988.0,47224.0,48520.0,46848.0,47808.0,46172.0,46376.0,47276.0,47064.0,46544.0,46928.0,46876.0,45940.0,45976.0,47392.0,46848.0,47316.0,47340.0,47256.0,46728.0,46772.0,47028.0,46944.0,46556.0,46508.0,47020.0,46512.0,46608.0,46888.0,46876.0,45660.0,44572.0,44852.0,45736.0,45136.0,44496.0,44848.0,45544.0,45124.0,45272.0,44792.0,44968.0,45516.0,45132.0,44588.0,45252.0,45380.0,45232.0,44408.0,44508.0,45868.0,45464.0,44484.0,45224.0,44684.0,44520.0,44624.0,44660.0,45548.0
340,46828.0,43892.0,44828.0,44504.0,44588.0,44364.0,43760.0,44244.0,44924.0,44348.0,44752.0,44848.0,44308.0,45008.0,45316.0,44268.0,45288.0,41964.0,45016.0,45148.0,44976.0,45280.0,45104.0,45356.0,47676.0,44988.0,45292.0,45144.0,45692.0,44876.0,44672.0,43780.0,44316.0,45316.0,44684.0,45404.0,45140.0,44972.0,45200.0,44756.0,46332.0,44924.0,44292.0,46416.0,44544.0,44880.0,44568.0,45920.0,47628.0,44252.0,43804.0,47464.0,44000.0,44560.0,45748.0,44672.0,44460.0,44388.0,44156.0,44560.0,44536.0,44688.0,44444.0,44072.0,45296.0,44956.0,44056.0,44680.0,44768.0,44896.0,44744.0,45432.0,44776.0,44420.0,43948.0,44536.0,46296.0,46648.0,46832.0,47400.0,47176.0,47012.0,47232.0,47372.0,46848.0,46640.0,46180.0,46392.0,47284.0,47080.0,46552.0,46944.0,46884.0,45948.0,46004.0,47408.0,46876.0,47324.0,47340.0,47292.0,46736.0,46780.0,47036.0,46944.0,46556.0,46532.0,47044.0,46540.0,46636.0,46888.0,46888.0,45684.0,44588.0,44860.0,45764.0,45144.0,44512.0,44868.0,45560.0,45148.0,45292.0,44792.0,44980.0,45536.0,45160.0,44588.0,45288.0,45400.0,45232.0,44432.0,44524.0,45884.0,45496.0,44500.0,45232.0,44700.0,44528.0,44624.0,44700.0,45556.0
341,46828.0,43900.0,44812.0,44504.0,44588.0,44372.0,43772.0,44256.0,44940.0,44352.0,44764.0,44840.0,44324.0,44996.0,45324.0,44280.0,45296.0,41984.0,45024.0,45144.0,44976.0,45272.0,45112.0,45356.0,47688.0,45008.0,45304.0,45148.0,45684.0,44892.0,44680.0,43796.0,45232.0,45324.0,44692.0,45404.0,45136.0,44956.0,45212.0,44748.0,46332.0,44932.0,44292.0,46408.0,44552.0,44880.0,44584.0,45928.0,47628.0,44260.0,43812.0,47480.0,44016.0,44568.0,45764.0,44684.0,44468.0,44404.0,44168.0,44568.0,44552.0,44688.0,44444.0,44084.0,45304.0,44944.0,44064.0,44672.0,44776.0,44896.0,44756.0,45440.0,44768.0,44436.0,43968.0,44548.0,46280.0,46660.0,46832.0,47408.0,47164.0,47004.0,47232.0,47392.0,46840.0,46648.0,46180.0,46392.0,47292.0,47088.0,46560.0,46956.0,46892.0,45948.0,45992.0,47416.0,46864.0,47332.0,47348.0,47292.0,46752.0,46792.0,47052.0,46952.0,46552.0,46528.0,47040.0,46532.0,46636.0,46908.0,46904.0,45676.0,44588.0,44876.0,45752.0,45144.0,44520.0,44876.0,45560.0,45148.0,45292.0,44800.0,44984.0,45544.0,45152.0,44612.0,45272.0,45396.0,45248.0,44424.0,44524.0,45884.0,45488.0,44500.0,45240.0,44700.0,44536.0,44640.0,44688.0,45564.0
